source_name,unit,start_date,end_date,value
MyNetDiary,g,2021-09-30 20:00:00 -0700,2021-09-30 20:00:00 -0700,6.3
MyNetDiary,g,2021-09-30 20:00:00 -0700,2021-09-30 20:00:00 -0700,6.1
MyNetDiary,g,2021-10-01 11:08:00 -0700,2021-10-01 11:08:00 -0700,3.6
MyNetDiary,g,2021-10-01 11:08:00 -0700,2021-10-01 11:08:00 -0700,6.9
MyNetDiary,g,2021-10-01 11:08:00 -0700,2021-10-01 11:08:00 -0700,7.3
MyNetDiary,g,2021-10-01 11:08:00 -0700,2021-10-01 11:08:00 -0700,2.4
MyNetDiary,g,2021-10-01 11:22:00 -0700,2021-10-01 11:22:00 -0700,7.1
MyNetDiary,g,2021-10-01 11:25:00 -0700,2021-10-01 11:25:00 -0700,3
MyNetDiary,g,2021-10-01 11:27:00 -0700,2021-10-01 11:27:00 -0700,0
MyNetDiary,g,2021-10-01 11:28:00 -0700,2021-10-01 11:28:00 -0700,4.4
MyNetDiary,g,2021-10-01 11:08:00 -0700,2021-10-01 11:08:00 -0700,0.8
MyNetDiary,g,2021-10-01 11:08:00 -0700,2021-10-01 11:08:00 -0700,14.3
MyNetDiary,g,2021-10-01 11:08:00 -0700,2021-10-01 11:08:00 -0700,0
MyNetDiary,g,2021-10-01 11:08:00 -0700,2021-10-01 11:08:00 -0700,1.1
MyNetDiary,g,2021-10-01 16:09:00 -0700,2021-10-01 16:09:00 -0700,40
MyNetDiary,g,2021-10-01 16:09:00 -0700,2021-10-01 16:09:00 -0700,8.8
MyNetDiary,g,2021-10-01 16:09:00 -0700,2021-10-01 16:09:00 -0700,1.5
MyNetDiary,g,2021-10-01 16:32:00 -0700,2021-10-01 16:32:00 -0700,14.2
MyNetDiary,g,2021-10-02 10:24:00 -0700,2021-10-02 10:24:00 -0700,0
MyNetDiary,g,2021-10-02 10:24:00 -0700,2021-10-02 10:24:00 -0700,49.1
MyNetDiary,g,2021-10-02 10:24:00 -0700,2021-10-02 10:24:00 -0700,5.1
