source_name,unit,start_date,end_date,value
Watch,count/min,2023-11-18 10:37:38 -0700,2023-11-18 10:37:38 -0700,17
Watch,count/min,2023-11-18 10:50:08 -0700,2023-11-18 10:50:08 -0700,15.5
Watch,count/min,2023-11-18 10:57:38 -0700,2023-11-18 10:57:38 -0700,16
Watch,count/min,2023-11-18 11:08:08 -0700,2023-11-18 11:08:08 -0700,17.5
Watch,count/min,2022-12-01 01:51:37 -0700,2022-12-01 01:51:37 -0700,26.5
Watch,count/min,2022-12-01 02:09:37 -0700,2022-12-01 02:09:37 -0700,26.5
Watch,count/min,2022-12-01 02:13:37 -0700,2022-12-01 02:13:37 -0700,28
Watch,count/min,2022-12-01 03:16:38 -0700,2022-12-01 03:16:38 -0700,24
Watch,count/min,2023-01-23 22:48:36 -0700,2023-01-23 22:48:36 -0700,33
Watch,count/min,2023-03-07 00:12:35 -0700,2023-03-07 00:12:35 -0700,25.5
Watch,count/min,2023-03-07 00:20:35 -0700,2023-03-07 00:20:35 -0700,24.5
Watch,count/min,2023-03-07 00:32:05 -0700,2023-03-07 00:32:05 -0700,23.5
Watch,count/min,2023-03-07 00:42:35 -0700,2023-03-07 00:42:35 -0700,22.5
Watch,count/min,2023-03-07 00:54:05 -0700,2023-03-07 00:54:05 -0700,22.5
Watch,count/min,2023-03-07 01:01:05 -0700,2023-03-07 01:01:05 -0700,22.5
Watch,count/min,2023-03-07 01:18:05 -0700,2023-03-07 01:18:05 -0700,23
Watch,count/min,2023-03-07 01:23:35 -0700,2023-03-07 01:23:35 -0700,22
Watch,count/min,2023-03-07 01:39:05 -0700,2023-03-07 01:39:05 -0700,17.5
Watch,count/min,2023-03-07 01:45:06 -0700,2023-03-07 01:45:06 -0700,17
Watch,count/min,2023-03-07 01:55:06 -0700,2023-03-07 01:55:06 -0700,17
Watch,count/min,2023-03-07 02:04:36 -0700,2023-03-07 02:04:36 -0700,17.5
Watch,count/min,2023-03-07 02:13:06 -0700,2023-03-07 02:13:06 -0700,17
Watch,count/min,2023-03-07 02:29:37 -0700,2023-03-07 02:29:37 -0700,16.5
Watch,count/min,2023-03-07 02:32:37 -0700,2023-03-07 02:32:37 -0700,18
Watch,count/min,2023-03-07 02:49:07 -0700,2023-03-07 02:49:07 -0700,17.5
Watch,count/min,2023-03-07 02:56:37 -0700,2023-03-07 02:56:37 -0700,18
Watch,count/min,2023-03-07 03:04:07 -0700,2023-03-07 03:04:07 -0700,16.5
Watch,count/min,2023-03-07 03:19:07 -0700,2023-03-07 03:19:07 -0700,17
Watch,count/min,2023-03-07 03:28:37 -0700,2023-03-07 03:28:37 -0700,17.5
Watch,count/min,2023-03-07 03:36:07 -0700,2023-03-07 03:36:07 -0700,18
Watch,count/min,2023-03-07 03:44:07 -0700,2023-03-07 03:44:07 -0700,17.5
Watch,count/min,2023-03-07 03:55:37 -0700,2023-03-07 03:55:37 -0700,18
Watch,count/min,2023-03-07 04:05:37 -0700,2023-03-07 04:05:37 -0700,17.5
Watch,count/min,2023-03-07 04:19:08 -0700,2023-03-07 04:19:08 -0700,18
Watch,count/min,2023-03-07 04:26:08 -0700,2023-03-07 04:26:08 -0700,17.5
